,Climate_date,Temp Max (° F),Temp Avg (° F),Temp Min (° F),Dew Max (° F),Dew Avg (° F),Dew Min (° F),Humidity Max (%),Humidity Avg (%),Humidity Min (%),Wind Max (mph),Wind Avg (mph),Wind Min (mph),Pressure Max (Hg),Pressure Avg (Hg),Pressue Min (Hg),Precipation Max (in),Precipation Avg (in),Precipation Min (in),arrest,beat,block,case_number,community_area,date,description,district,domestic,fbi_code,id,iucr,latitude,location,location_description,longitude,primary_type,updated_on,ward,x_coordinate,y_coordinate,year,Crime_date,Crime_time (CT)
2018,2015-07-12,83.0,76.0,69.0,68.0,66.0,65.0,90.0,-,58.0,14.0,-,0.0,30.02,-,29.88,-,0.0,-,False,1014,036XX W OGDEN AVE,JC325309,29,2019-06-28T07:30:00.000,ARMED: HANDGUN,10,False,03,11738673,031A,41.85415204,"{'latitude': '41.85415204', 'longitude': '-87.715824009', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SIDEWALK,-87.715824009,ROBBERY,2019-07-05T16:13:31.000,24,1152480,1890048,2019,2019-06-28,07:30:00
2019,2015-07-13,86.0,77.0,68.0,77.0,69.0,61.0,90.0,-,65.0,32.0,-,5.0,29.88,-,29.54,-,0.42,-,True,821,047XX S ARCHER AVE,JC325310,58,2019-06-28T07:19:00.000,DOMESTIC BATTERY SIMPLE,8,True,08B,11738391,0486,41.808259371999995,"{'latitude': '41.808259372', 'longitude': '-87.713745029', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.713745029,BATTERY,2019-07-05T16:13:31.000,14,1153167,1873329,2019,2019-06-28,07:19:00
2020,2015-07-14,83.0,72.0,61.0,67.0,63.0,49.0,84.0,-,55.0,24.0,-,7.0,29.91,-,29.54,-,0.0,-,True,511,002XX E 102ND ST,JC325295,49,2019-06-28T07:17:00.000,DOMESTIC BATTERY SIMPLE,5,True,08B,11738602,0486,41.709094099,"{'latitude': '41.709094099', 'longitude': '-87.616554749', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.616554749,BATTERY,2019-07-05T16:13:31.000,9,1179965,1837400,2019,2019-06-28,07:17:00
2021,2015-07-15,75.0,67.0,59.0,58.0,52.0,45.0,78.0,-,40.0,16.0,-,4.0,30.04,-,29.91,-,0.0,-,False,512,105XX S WABASH AVE,JC325292,49,2019-06-28T07:15:00.000,TO PROPERTY,5,False,14,11738316,1310,41.702619658,"{'latitude': '41.702619658', 'longitude': '-87.622203839', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE-GARAGE,-87.622203839,CRIMINAL DAMAGE,2019-07-05T16:13:31.000,9,1178442,1835028,2019,2019-06-28,07:15:00
2022,2015-07-16,75.0,67.0,58.0,70.0,64.0,54.0,100.0,-,64.0,21.0,-,0.0,30.04,-,29.78,-,0.97,-,False,1912,040XX N SOUTHPORT AVE,JC325311,6,2019-06-28T07:15:00.000,AUTOMOBILE,19,False,07,11738356,0910,41.95484808,"{'latitude': '41.95484808', 'longitude': '-87.664225494', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.664225494,MOTOR VEHICLE THEFT,2019-07-05T16:13:31.000,47,1166251,1926847,2019,2019-06-28,07:15:00
2023,2015-07-17,92.0,82.0,71.0,75.0,71.0,68.0,100.0,-,52.0,23.0,-,0.0,29.82,-,29.73,-,0.06,-,False,1124,002XX S HOMAN AVE,JC326238,27,2019-06-28T07:00:00.000,$500 AND UNDER,11,False,06,11738984,0820,41.877539435,"{'latitude': '41.877539435', 'longitude': '-87.710898819', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.710898819,THEFT,2019-07-05T16:13:31.000,28,1153760,1898580,2019,2019-06-28,07:00:00
2024,2015-07-18,89.0,81.0,73.0,76.0,72.0,69.0,93.0,-,65.0,23.0,-,0.0,29.89,-,29.76,-,0.54,-,False,111,0000X E WACKER DR,JC325763,32,2019-06-28T07:00:00.000,OVER $500,1,False,06,11739099,0810,41.886863814,"{'latitude': '41.886863814', 'longitude': '-87.626851797', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARK PROPERTY,-87.62685179700001,THEFT,2019-07-05T16:13:31.000,42,1176621,1902155,2019,2019-06-28,07:00:00
2025,2015-07-19,85.0,75.0,65.0,72.0,67.0,57.0,87.0,-,47.0,21.0,-,0.0,29.9,-,29.83,-,0.0,-,False,512,0000X E 103RD PL,JC325271,49,2019-06-28T07:00:00.000,AUTOMOBILE,5,False,07,11738358,0910,41.706270196999995,"{'latitude': '41.706270197', 'longitude': '-87.622742236', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.62274223600001,MOTOR VEHICLE THEFT,2019-07-05T16:13:31.000,9,1178284,1836357,2019,2019-06-28,07:00:00
2026,2015-07-20,85.0,74.0,63.0,69.0,64.0,61.0,87.0,-,48.0,17.0,-,0.0,29.89,-,29.73,-,0.0,-,False,2433,062XX N BROADWAY,JC326056,77,2019-06-28T07:00:00.000,FROM BUILDING,24,False,06,11738945,0890,41.995286373,"{'latitude': '41.995286373', 'longitude': '-87.660428707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESTAURANT,-87.66042870700001,THEFT,2019-07-05T16:13:31.000,48,1167168,1941591,2019,2019-06-28,07:00:00
2027,2015-07-21,82.0,74.0,65.0,62.0,55.0,50.0,78.0,-,35.0,18.0,-,0.0,29.94,-,29.77,-,0.0,-,False,2211,106XX S CENTRAL PARK AVE,JC329375,74,2019-06-28T07:00:00.000,TO RESIDENCE,22,False,26,11741609,1365,41.700044175,"{'latitude': '41.700044175', 'longitude': '-87.710899707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.71089970700001,CRIMINAL TRESPASS,2019-07-05T16:13:31.000,19,1154228,1833902,2019,2019-06-28,07:00:00
2028,2015-07-22,83.0,74.0,64.0,60.0,55.0,52.0,81.0,-,37.0,12.0,-,0.0,29.98,-,29.93,-,0.0,-,False,832,065XX S ARTESIAN AVE,JC325516,66,2019-06-28T07:00:00.000,HARASSMENT BY TELEPHONE,8,False,26,11738564,2825,41.774753411999995,"{'latitude': '41.774753412', 'longitude': '-87.684738994', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.684738994,OTHER OFFENSE,2019-07-05T16:13:31.000,16,1161167,1861178,2019,2019-06-28,07:00:00
2029,2015-07-23,85.0,74.0,63.0,60.0,57.0,55.0,78.0,-,37.0,12.0,-,0.0,30.01,-,29.96,-,0.0,-,False,824,057XX S MAPLEWOOD AVE,JC325966,63,2019-06-28T07:00:00.000,UNLAWFUL ENTRY,8,False,05,11738828,0620,41.789495285,"{'latitude': '41.789495285', 'longitude': '-87.68757895', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE-GARAGE,-87.68757895,BURGLARY,2019-07-05T16:13:31.000,16,1160352,1866544,2019,2019-06-28,07:00:00
2030,2015-07-24,84.0,74.0,64.0,64.0,61.0,59.0,87.0,-,46.0,18.0,-,0.0,30.04,-,29.92,-,0.0,-,False,2522,048XX W PALMER ST,JC325268,19,2019-06-28T06:45:00.000,AUTOMOBILE,25,False,07,11738334,0910,41.920563166,"{'latitude': '41.920563166', 'longitude': '-87.747857016', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.747857016,MOTOR VEHICLE THEFT,2019-07-05T16:13:31.000,36,1143588,1914187,2019,2019-06-28,06:45:00
2031,2015-07-25,91.0,80.0,69.0,73.0,68.0,62.0,84.0,-,38.0,16.0,-,0.0,29.94,-,29.87,-,0.0,-,False,1922,035XX N ASHLAND AVE,JC326235,6,2019-06-28T06:45:00.000,TO VEHICLE,19,False,14,11738982,1320,41.945939704000004,"{'latitude': '41.945939704', 'longitude': '-87.668836294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARKING LOT/GARAGE(NON.RESID.),-87.668836294,CRIMINAL DAMAGE,2019-07-05T16:13:31.000,44,1165022,1923591,2019,2019-06-28,06:45:00
2032,2015-07-26,80.0,72.0,64.0,69.0,65.0,61.0,87.0,-,58.0,12.0,-,0.0,29.96,-,29.92,-,0.0,-,False,1134,033XX W ARTHINGTON ST,JC325294,29,2019-06-28T06:45:00.000,DOMESTIC BATTERY SIMPLE,11,True,08B,11738601,0486,41.870028132,"{'latitude': '41.870028132', 'longitude': '-87.708823855', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.708823855,BATTERY,2019-07-05T16:13:31.000,24,1154345,1895847,2019,2019-06-28,06:45:00
2033,2015-07-27,88.0,78.0,67.0,72.0,64.0,59.0,90.0,-,39.0,17.0,-,4.0,30.01,-,29.94,-,0.0,-,False,422,080XX S PHILLIPS AVE,JC325264,46,2019-06-28T06:30:00.000,ILLEGAL USE CASH CARD,4,False,11,11738302,1152,41.749346434,"{'latitude': '41.749346434', 'longitude': '-87.564982013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.56498201299999,DECEPTIVE PRACTICE,2019-07-05T16:13:31.000,7,1193916,1852189,2019,2019-06-28,06:30:00
2034,2015-07-28,91.0,79.0,67.0,74.0,68.0,64.0,90.0,-,50.0,17.0,-,0.0,29.99,-,29.86,-,0.0,-,False,1831,0000X W GRAND AVE,JC325256,8,2019-06-28T06:26:00.000,TO LAND,18,False,26,11738295,1330,41.891640152,"{'latitude': '41.891640152', 'longitude': '-87.630203804', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARKING LOT/GARAGE(NON.RESID.),-87.63020380399999,CRIMINAL TRESPASS,2019-07-05T16:13:31.000,42,1175694,1903888,2019,2019-06-28,06:26:00
2035,2015-07-29,88.0,79.0,70.0,74.0,63.0,49.0,87.0,-,26.0,21.0,-,0.0,30.01,-,29.9,-,0.0,-,False,821,049XX S KEDZIE AVE,JC325253,63,2019-06-28T06:10:00.000,AGGRAVATED: OTHER DANG WEAPON,8,False,04B,11738393,0430,41.804133114,"{'latitude': '41.804133114', 'longitude': '-87.703859846', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SIDEWALK,-87.703859846,BATTERY,2019-07-05T16:13:31.000,14,1155873,1871845,2019,2019-06-28,06:10:00
2036,2015-07-30,88.0,77.0,65.0,60.0,56.0,51.0,78.0,-,29.0,23.0,-,5.0,30.05,-,29.98,-,0.0,-,False,1722,042XX N CICERO AVE,JC326478,15,2019-06-28T06:00:00.000,$500 AND UNDER,17,False,06,11739334,0820,41.958252993,"{'latitude': '41.958252993', 'longitude': '-87.747453324', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESTAURANT,-87.74745332399999,THEFT,2019-07-05T16:13:31.000,45,1143604,1927922,2019,2019-06-28,06:00:00
2037,2015-07-31,87.0,77.0,67.0,63.0,54.0,48.0,78.0,-,27.0,26.0,-,6.0,30.01,-,29.92,-,0.0,-,False,1834,006XX N ST CLAIR ST,JC325279,8,2019-06-28T05:50:00.000,AGGRAVATED: OTHER DANG WEAPON,18,False,04B,11738346,0430,41.892760278000004,"{'latitude': '41.892760278', 'longitude': '-87.622702655', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SIDEWALK,-87.622702655,BATTERY,2019-07-05T16:13:31.000,42,1177733,1904313,2019,2019-06-28,05:50:00
2038,2015-08-01,87.0,76.0,64.0,65.0,57.0,52.0,69.0,-,35.0,22.0,-,7.0,29.98,-,29.87,-,0.0,-,False,933,050XX S THROOP ST,JC325259,61,2019-06-28T05:45:00.000,AGGRAVATED: HANDGUN,9,False,04A,11738487,051A,41.802728226,"{'latitude': '41.802728226', 'longitude': '-87.657521583', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.65752158299999,ASSAULT,2019-07-05T16:13:31.000,20,1168511,1871429,2019,2019-06-28,05:45:00
2039,2015-08-02,91.0,79.0,67.0,73.0,67.0,60.0,84.0,-,41.0,37.0,-,4.0,29.87,-,29.63,-,0.53,-,False,2022,059XX N SHERIDAN RD,JC325281,77,2019-06-28T05:40:00.000,HARASSMENT BY TELEPHONE,20,False,26,11738307,2825,41.989433412,"{'latitude': '41.989433412', 'longitude': '-87.655366388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.65536638799999,OTHER OFFENSE,2019-07-05T16:13:31.000,48,1168561,1939469,2019,2019-06-28,05:40:00
2040,2015-08-03,82.0,75.0,67.0,67.0,57.0,47.0,93.0,-,28.0,20.0,-,0.0,29.9,-,29.73,-,0.0,-,False,621,080XX S GREEN ST,JC325252,71,2019-06-28T05:38:00.000,SIMPLE,6,False,08B,11738409,0460,41.748271333000005,"{'latitude': '41.748271333', 'longitude': '-87.645186436', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.645186436,BATTERY,2019-07-05T16:13:31.000,21,1172033,1851612,2019,2019-06-28,05:38:00
2041,2015-08-04,82.0,72.0,61.0,58.0,54.0,50.0,84.0,-,36.0,18.0,-,0.0,30.03,-,29.9,-,0.0,-,False,232,057XX S MICHIGAN AVE,JC325239,40,2019-06-28T05:36:00.000,TO VEHICLE,2,False,14,11738264,1320,41.790147456999996,"{'latitude': '41.790147457', 'longitude': '-87.622352022', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.622352022,CRIMINAL DAMAGE,2019-07-05T16:13:31.000,20,1178138,1866922,2019,2019-06-28,05:36:00
2042,2015-08-05,82.0,72.0,61.0,64.0,57.0,52.0,90.0,-,36.0,16.0,-,0.0,30.05,-,29.98,-,0.0,-,False,432,098XX S EWING AVE,JC326130,52,2019-06-28T05:30:00.000,TO PROPERTY,4,False,14,11738902,1310,41.717068526999995,"{'latitude': '41.717068527', 'longitude': '-87.535280506', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.535280506,CRIMINAL DAMAGE,2019-07-05T16:13:31.000,10,1202130,1840501,2019,2019-06-28,05:30:00
2043,2015-08-06,83.0,74.0,64.0,65.0,61.0,56.0,87.0,-,40.0,14.0,-,4.0,29.97,-,29.9,-,0.0,-,False,915,036XX S UNION AVE,JC325238,60,2019-06-28T05:30:00.000,$500 AND UNDER,9,False,06,11738286,0820,41.828238608,"{'latitude': '41.828238608', 'longitude': '-87.643604201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.643604201,THEFT,2019-07-05T16:13:31.000,11,1172231,1880755,2019,2019-06-28,05:30:00
2044,2015-08-07,83.0,73.0,63.0,63.0,59.0,56.0,87.0,-,42.0,18.0,-,0.0,29.93,-,29.84,-,0.0,-,True,613,082XX S HALSTED ST,JC325254,71,2019-06-28T05:30:00.000,DOMESTIC BATTERY SIMPLE,6,True,08B,11738312,0486,41.744731508,"{'latitude': '41.744731508', 'longitude': '-87.643868422', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.64386842200001,BATTERY,2019-07-05T16:13:31.000,21,1172403,1850325,2019,2019-06-28,05:30:00
2045,2015-08-08,82.0,75.0,68.0,66.0,64.0,61.0,90.0,-,58.0,17.0,-,0.0,29.98,-,29.82,-,0.0,-,True,511,102XX S PRINCETON AVE,JC325242,49,2019-06-28T05:20:00.000,DOMESTIC BATTERY SIMPLE,5,True,08B,11738293,0486,41.708550539,"{'latitude': '41.708550539', 'longitude': '-87.630744901', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.630744901,BATTERY,2019-07-05T16:13:31.000,9,1176092,1837170,2019,2019-06-28,05:20:00
2046,2015-08-09,80.0,74.0,67.0,68.0,66.0,64.0,93.0,-,62.0,14.0,-,0.0,29.99,-,29.89,-,0.0,-,False,212,005XX E 38TH ST,JC326662,35,2019-06-28T05:20:00.000,$500 AND UNDER,2,False,06,11739413,0820,41.825705454,"{'latitude': '41.825705454', 'longitude': '-87.613604484', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.61360448399999,THEFT,2019-07-05T16:13:31.000,4,1180415,1879899,2019,2019-06-28,05:20:00
2047,2015-08-10,84.0,76.0,68.0,70.0,67.0,65.0,93.0,-,55.0,23.0,-,0.0,29.91,-,29.83,-,0.02,-,True,1522,053XX W MONROE ST,JC325233,25,2019-06-28T05:06:00.000,DOMESTIC BATTERY SIMPLE,15,True,08B,11738313,0486,41.879335159,"{'latitude': '41.879335159', 'longitude': '-87.758467514', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.758467514,BATTERY,2019-07-05T16:13:31.000,29,1140801,1899144,2019,2019-06-28,05:06:00
2048,2015-08-11,82.0,74.0,65.0,65.0,59.0,51.0,93.0,-,43.0,18.0,-,0.0,30.09,-,29.91,-,0.0,-,False,1112,036XX W HURON ST,JC325236,23,2019-06-28T05:02:00.000,DOMESTIC BATTERY SIMPLE,11,True,08B,11738257,0486,41.893606982,"{'latitude': '41.893606982', 'longitude': '-87.718026137', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.71802613700001,BATTERY,2019-07-05T16:13:31.000,27,1151777,1904421,2019,2019-06-28,05:02:00
2049,2015-08-12,81.0,71.0,61.0,61.0,59.0,54.0,84.0,-,42.0,14.0,-,0.0,30.18,-,30.09,-,0.0,-,False,711,006XX W ENGLEWOOD AVE,JC326046,68,2019-06-28T05:00:00.000,OVER $500,7,True,06,11738994,0810,41.780721396,"{'latitude': '41.780721396', 'longitude': '-87.640865208', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.640865208,THEFT,2019-07-05T16:13:31.000,16,1173117,1863446,2019,2019-06-28,05:00:00
2050,2015-08-13,85.0,75.0,65.0,65.0,61.0,59.0,81.0,-,44.0,18.0,-,0.0,30.12,-,30.02,-,0.0,-,False,1221,026XX W SUPERIOR ST,JC325229,24,2019-06-28T05:00:00.000,TO VEHICLE,12,False,14,11738279,1320,41.894770101999995,"{'latitude': '41.894770102', 'longitude': '-87.69235953', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.69235953,CRIMINAL DAMAGE,2019-07-05T16:13:31.000,26,1158762,1904896,2019,2019-06-28,05:00:00
2051,2015-08-14,90.0,79.0,67.0,70.0,66.0,60.0,82.0,-,50.0,29.0,-,8.0,30.14,-,30.04,-,0.21,-,False,724,068XX S THROOP ST,JC325339,67,2019-06-28T05:00:00.000,DOMESTIC BATTERY SIMPLE,7,True,08B,11738576,0486,41.769539234,"{'latitude': '41.769539234', 'longitude': '-87.656664006', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.656664006,BATTERY,2019-07-05T16:13:31.000,17,1168840,1859337,2019,2019-06-28,05:00:00
2052,2015-08-15,92.0,80.0,67.0,73.0,68.0,60.0,87.0,-,52.0,18.0,-,0.0,30.13,-,30.04,-,0.14,-,False,324,016XX E 74TH PL,JC325251,43,2019-06-28T04:50:00.000,DOMESTIC BATTERY SIMPLE,3,True,08B,11738324,0486,41.759693428,"{'latitude': '41.759693428', 'longitude': '-87.584669047', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.584669047,BATTERY,2019-07-05T16:13:31.000,8,1188511,1855912,2019,2019-06-28,04:50:00
2053,2015-08-16,89.0,80.0,71.0,71.0,68.0,64.0,93.0,-,46.0,17.0,-,0.0,30.12,-,30.01,-,0.0,-,False,1121,007XX N HOMAN AVE,JC328688,23,2019-06-28T04:45:00.000,TO PROPERTY,11,False,14,11741048,1310,41.894207941,"{'latitude': '41.894207941', 'longitude': '-87.711398126', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.711398126,CRIMINAL DAMAGE,2019-07-05T16:13:31.000,27,1153580,1904653,2019,2019-06-28,04:45:00
2054,2015-08-17,88.0,78.0,68.0,70.0,67.0,64.0,90.0,-,46.0,23.0,-,0.0,30.05,-,29.94,-,0.12,-,False,1122,038XX W WILCOX ST,JC325226,26,2019-06-28T04:39:00.000,FROM BUILDING,11,False,06,11738261,0890,41.878922312,"{'latitude': '41.878922312', 'longitude': '-87.721582014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.72158201399999,THEFT,2019-07-05T16:13:31.000,28,1150847,1899063,2019,2019-06-28,04:39:00
2055,2015-08-18,83.0,75.0,67.0,72.0,67.0,65.0,97.0,-,58.0,26.0,-,5.0,29.94,-,29.68,-,0.4,-,True,334,074XX S COLES AVE,JC325235,43,2019-06-28T04:38:00.000,UNLAWFUL POSS OF HANDGUN,3,False,15,11738328,143A,41.761139766,"{'latitude': '41.761139766', 'longitude': '-87.559827221', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.559827221,WEAPONS VIOLATION,2019-07-05T16:13:31.000,7,1195284,1856499,2019,2019-06-28,04:38:00
2056,2015-08-19,75.0,69.0,62.0,68.0,61.0,53.0,97.0,-,46.0,22.0,-,9.0,29.74,-,29.62,-,0.0,-,True,332,014XX E 69TH PL,JC325228,43,2019-06-28T04:35:00.000,DOMESTIC BATTERY SIMPLE,3,True,08B,11738322,0486,41.768739181,"{'latitude': '41.768739181', 'longitude': '-87.590674643', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SIDEWALK,-87.59067464299999,BATTERY,2019-07-05T16:13:31.000,5,1186844,1859194,2019,2019-06-28,04:35:00
2057,2015-08-20,74.0,67.0,59.0,56.0,52.0,48.0,84.0,-,41.0,26.0,-,5.0,30.01,-,29.7,-,0.0,-,False,1221,024XX W SUPERIOR ST,JC326058,24,2019-06-28T04:30:00.000,$500 AND UNDER,12,False,06,11739107,0820,41.894812183,"{'latitude': '41.894812183', 'longitude': '-87.688113196', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE PORCH/HALLWAY,-87.688113196,THEFT,2019-07-05T16:13:31.000,26,1159918,1904920,2019,2019-06-28,04:30:00
2058,2015-08-21,82.0,69.0,55.0,60.0,55.0,52.0,86.0,-,42.0,17.0,-,0.0,30.09,-,30.03,-,0.0,-,True,621,076XX S LOWE AVE,JC328846,71,2019-06-28T04:30:00.000,DOMESTIC BATTERY SIMPLE,6,True,08B,11741181,0486,41.755164274,"{'latitude': '41.755164274', 'longitude': '-87.640494964', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.640494964,BATTERY,2019-07-05T16:13:31.000,6,1173293,1854134,2019,2019-06-28,04:30:00
2059,2015-08-22,81.0,71.0,60.0,58.0,56.0,53.0,84.0,-,39.0,22.0,-,4.0,30.11,-,29.96,-,0.0,-,True,622,082XX S HALSTED ST,JC325221,71,2019-06-28T04:28:00.000,DOMESTIC BATTERY SIMPLE,6,True,08B,11738248,0486,41.744432331999995,"{'latitude': '41.744432332', 'longitude': '-87.643860629', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SIDEWALK,-87.643860629,BATTERY,2019-07-05T16:13:31.000,21,1172406,1850216,2019,2019-06-28,04:28:00
2060,2015-08-23,77.0,69.0,61.0,68.0,58.0,51.0,84.0,-,46.0,24.0,-,6.0,29.95,-,29.83,-,0.0,-,True,524,122XX S PEORIA ST,JC325241,53,2019-06-28T04:21:00.000,VIOLATE ORDER OF PROTECTION,5,True,26,11738285,4387,41.671772549,"{'latitude': '41.671772549', 'longitude': '-87.64414609', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SIDEWALK,-87.64414609,OTHER OFFENSE,2019-07-05T16:13:31.000,34,1172540,1823739,2019,2019-06-28,04:21:00
2061,2015-08-24,75.0,65.0,55.0,51.0,48.0,44.0,77.0,-,35.0,29.0,-,7.0,29.99,-,29.89,-,0.0,-,False,632,005XX E 88TH PL,JC325223,44,2019-06-28T04:20:00.000,TO PROPERTY,6,True,14,11738278,1310,41.733813677,"{'latitude': '41.733813677', 'longitude': '-87.611099449', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.611099449,CRIMINAL DAMAGE,2019-07-05T16:13:31.000,9,1181379,1846420,2019,2019-06-28,04:20:00
2062,2015-08-25,72.0,66.0,59.0,53.0,50.0,46.0,72.0,-,49.0,16.0,-,0.0,30.08,-,29.96,-,0.0,-,False,2233,107XX S EGGLESTON AVE,JC325330,49,2019-06-28T04:00:00.000,TO VEHICLE,22,False,14,11738404,1320,41.698820649,"{'latitude': '41.698820649', 'longitude': '-87.634139073', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL YARD (FRONT/BACK),-87.63413907299999,CRIMINAL DAMAGE,2019-07-05T16:13:31.000,34,1175194,1833617,2019,2019-06-28,04:00:00
2063,2015-08-26,67.0,62.0,56.0,53.0,52.0,51.0,86.0,-,58.0,12.0,-,0.0,30.18,-,30.07,-,0.0,-,False,512,007XX E 105TH PL,JC325215,50,2019-06-28T04:00:00.000,TO PROPERTY,5,True,14,11738241,1310,41.702877025,"{'latitude': '41.702877025', 'longitude': '-87.605018976', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.60501897600001,CRIMINAL DAMAGE,2019-07-05T16:13:31.000,9,1183134,1835161,2019,2019-06-28,04:00:00
2064,2015-08-27,76.0,64.0,51.0,56.0,53.0,50.0,100.0,-,46.0,16.0,-,0.0,30.22,-,30.12,-,0.0,-,False,1221,021XX W ERIE ST,JC325240,24,2019-06-28T04:00:00.000,TO VEHICLE,12,False,14,11738282,1320,41.893128639000004,"{'latitude': '41.893128639', 'longitude': '-87.680112335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE-GARAGE,-87.680112335,CRIMINAL DAMAGE,2019-07-05T16:13:31.000,26,1162101,1904323,2019,2019-06-28,04:00:00
2065,2015-08-28,72.0,64.0,56.0,63.0,58.0,55.0,87.0,-,66.0,12.0,-,0.0,30.14,-,30.06,-,0.0,-,False,1923,036XX N HALSTED ST,JC325220,6,2019-06-28T04:00:00.000,$500 AND UNDER,19,False,06,11738323,0820,41.947763579000004,"{'latitude': '41.947763579', 'longitude': '-87.649500126', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ALLEY,-87.649500126,THEFT,2019-07-05T16:13:31.000,44,1170277,1924297,2019,2019-06-28,04:00:00
