,:@computed_region_43wa_7qmu,:@computed_region_6mkv_f3dw,:@computed_region_awaf_s7ux,:@computed_region_bdys_3d7i,:@computed_region_d3ds_rm58,:@computed_region_d9mm_jgwp,:@computed_region_rpca_8um6,:@computed_region_vrxf_vc4k,arrest,beat,block,case_number,community_area,description,district,domestic,fbi_code,id,iucr,latitude,location,location_description,longitude,primary_type,updated_on,ward,x_coordinate,y_coordinate,year,Date,Time (CT)
1765,36,14310,22,92,93,22,41,38,False,0112,0000X N STATE ST,JC324205,32,RETAIL THEFT,001,False,06,11738459,0860,41.882394062,"{'latitude': '41.882394062', 'longitude': '-87.627844798', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SMALL RETAIL STORE,-87.627844798,THEFT,2019-07-03T16:13:23.000,42,1176364,1900524,2019,2019-07-03,16:13:23
1766,49,22535,10,390,171,7,1,24,False,1422,016XX N SAWYER AVE,JC323185,23,SIMPLE,014,False,08B,11736643,0460,41.910643659,"{'latitude': '41.910643659', 'longitude': '-87.708453832', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ALLEY,-87.708453832,BATTERY,2019-07-03T16:13:23.000,26,1154338,1910648,2019,2019-07-03,16:13:23
1767,6,22248,35,792,129,13,56,60,True,0815,053XX S PULASKI RD,JC323147,62,RETAIL THEFT,008,False,06,11736468,0860,41.796216157,"{'latitude': '41.796216157', 'longitude': '-87.723245665', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CONVENIENCE STORE,-87.723245665,THEFT,2019-07-05T16:04:22.000,23,1150608,1868922,2019,2019-07-05,16:04:22
1768,30,21554,6,243,226,13,59,69,False,0835,079XX S WESTERN AVE,JC323145,70,TO LAND,008,False,26,11736498,1330,41.749780479,"{'latitude': '41.749780479', 'longitude': '-87.682835621', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESTAURANT,-87.682835621,CRIMINAL TRESPASS,2019-07-03T16:13:23.000,18,1161755,1852082,2019,2019-07-03,16:13:23
1769,34,21190,51,794,178,5,16,68,False,1934,006XX W DIVERSEY PKWY,JC323169,6,SIMPLE,019,False,08B,11736453,0460,41.932778447,"{'latitude': '41.932778447', 'longitude': '-87.645996134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SMALL RETAIL STORE,-87.645996134,BATTERY,2019-07-03T16:13:23.000,44,1171274,1918844,2019,2019-07-03,16:13:23
1770,36,21182,22,158,74,14,6,37,False,1834,006XX N MICHIGAN AVE,JC323518,8,CREDIT CARD FRAUD,018,False,11,11736707,1150,41.894740176,"{'latitude': '41.894740176', 'longitude': '-87.624245373', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CTA BUS,-87.624245373,DECEPTIVE PRACTICE,2019-07-03T16:13:23.000,42,1177307,1905031,2019,2019-07-03,16:13:23
1771,7,4299,52,565,154,6,5,26,True,2531,014XX N MAYFIELD AVE,JC323161,25,FOUND SUSPECT NARCOTICS,025,False,18,11736390,2093,41.906353107,"{'latitude': '41.906353107', 'longitude': '-87.773077569', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL YARD (FRONT/BACK),-87.773077569,NARCOTICS,2019-07-03T16:13:23.000,29,1136758,1908963,2019,2019-07-03,16:13:23
1772,17,22618,7,355,176,6,21,19,False,2521,048XX W WELLINGTON AVE,JC323347,19,SIMPLE,025,False,08A,11736641,0560,41.935165193,"{'latitude': '41.935165193', 'longitude': '-87.747855793', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.747855793,ASSAULT,2019-07-03T16:13:23.000,31,1143552,1919508,2019,2019-07-03,16:13:23
1773,36,14914,48,92,79,22,46,38,False,0122,001XX S WACKER DR,JC323351,32,FROM BUILDING,001,False,06,11736587,0890,41.88030381,"{'latitude': '41.88030381', 'longitude': '-87.636978269', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESTAURANT,-87.636978269,THEFT,2019-07-03T16:13:23.000,42,1173883,1899742,2019,2019-07-03,16:13:23
1774,43,21861,30,504,219,10,19,50,False,0532,002XX E 121ST PL,JC324872,53,AGGRAVATED:KNIFE/CUTTING INSTR,005,True,04A,11737989,0520,41.673548279,"{'latitude': '41.673548279', 'longitude': '-87.616795523', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.616795523,ASSAULT,2019-07-03T16:13:23.000,9,1180007,1824447,2019,2019-07-03,16:13:23
1775,21,22254,27,82,177,6,52,19,False,2514,029XX N AUSTIN AVE,JC324427,19,CHILD ABUSE,025,False,08B,11737786,1750,41.933870299,"{'latitude': '41.933870299', 'longitude': '-87.776056272', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.776056272,OFFENSE INVOLVING CHILDREN,2019-07-03T16:13:23.000,30,1135882,1918985,2019,2019-07-03,16:13:23
1776,36,21182,22,158,74,14,6,37,False,1834,006XX N MICHIGAN AVE,JC323517,8,POCKET-PICKING,018,False,06,11736704,0870,41.894740176,"{'latitude': '41.894740176', 'longitude': '-87.624245373', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CTA BUS,-87.624245373,THEFT,2019-07-03T16:13:23.000,42,1177307,1905031,2019,2019-07-03,16:13:23
1777,41,22535,24,180,171,7,1,23,False,1421,019XX N California Ave,JC323948,22,CREDIT CARD FRAUD,014,False,11,11737845,1150,41.916385726,"{'latitude': '41.916385726', 'longitude': '-87.697165873', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.697165873,DECEPTIVE PRACTICE,2019-07-03T16:13:23.000,1,1157395,1912763,2019,2019-07-03,16:13:23
1778,9,21192,12,448,107,24,10,4,False,0224,047XX S MICHIGAN AVE,JC323317,38,AGG PO HANDS NO/MIN INJURY,002,False,08B,11736721,0454,41.808833439,"{'latitude': '41.808833439', 'longitude': '-87.622824022', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARKING LOT/GARAGE(NON.RESID.),-87.622824022,BATTERY,2019-07-03T16:13:23.000,3,1177953,1873730,2019,2019-07-03,16:13:23
1779,31,21554,17,572,230,20,59,70,False,0612,076XX S CARPENTER ST,JC323461,71,ARMED: HANDGUN,006,False,03,11736680,031A,41.755557363,"{'latitude': '41.755557363', 'longitude': '-87.650228588', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.650228588,ROBBERY,2019-07-03T16:13:23.000,17,1170636,1854256,2019,2019-07-03,16:13:23
1780,19,22254,39,457,29,12,52,17,True,1631,033XX N OZARK AVE,JC323089,17,DOMESTIC BATTERY SIMPLE,016,True,08B,11736410,0486,41.940047802,"{'latitude': '41.940047802', 'longitude': '-87.82026699', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.82026699,BATTERY,2019-07-03T16:13:23.000,38,1123839,1921161,2019,2019-07-03,16:13:23
1781,37,22538,43,245,225,19,24,39,True,0421,024XX E 76TH ST,JC323130,43,POSS: CANNABIS MORE THAN 30GMS,004,False,18,11736436,1812,41.757176296,"{'latitude': '41.757176296', 'longitude': '-87.565859866', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.565859866,NARCOTICS,2019-07-03T16:13:23.000,7,1193651,1855040,2019,2019-07-03,16:13:23
1782,46,21184,48,90,92,15,28,29,False,1224,001XX S PAULINA ST,JC323070,28,VIOLATION OF CIVIL NO CONTACT ORDER,012,True,26,11736383,4386,41.879693672,"{'latitude': '41.879693672', 'longitude': '-87.66925501', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.66925501,OTHER OFFENSE,2019-07-03T16:13:23.000,27,1165095,1899450,2019,2019-07-03,16:13:23
1783,11,21182,22,233,71,14,6,37,True,1833,009XX N MICHIGAN AVE,JC323180,8,RETAIL THEFT,018,False,06,11736540,0860,41.899410159,"{'latitude': '41.899410159', 'longitude': '-87.624131266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DEPARTMENT STORE,-87.624131266,THEFT,2019-07-05T16:04:22.000,42,1177324,1906733,2019,2019-07-05,16:04:22
1784,25,21190,38,681,31,5,22,57,False,1933,009XX W DIVERSEY PKWY,JC323118,6,SIMPLE,019,False,08B,11740569,0460,41.932652973,"{'latitude': '41.932652973', 'longitude': '-87.653035302', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CTA TRAIN,-87.653035302,BATTERY,2019-07-03T16:13:23.000,44,1169359,1918783,2019,2019-07-03,16:13:23
1785,13,21554,18,533,244,9,59,70,False,2222,087XX S ADA ST,JC323127,71,SIMPLE,022,False,08A,11736369,0560,41.735237218,"{'latitude': '41.735237218', 'longitude': '-87.656969223', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.656969223,ASSAULT,2019-07-03T16:13:23.000,21,1168855,1846837,2019,2019-07-03,16:13:23
1786,49,4299,10,456,66,16,5,24,True,1112,036XX W GRAND AVE,JC323153,23,GUN OFFENDER: ANNUAL REGISTRATION,011,False,26,11736439,5111,41.902365801,"{'latitude': '41.902365801', 'longitude': '-87.716854733', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.716854733,OTHER OFFENSE,2019-07-03T16:13:23.000,26,1152073,1907615,2019,2019-07-03,16:13:23
1787,35,22538,9,188,222,19,24,39,False,0414,076XX S CREGIER AVE,JC323138,43,HARASSMENT BY TELEPHONE,004,True,26,11736547,2825,41.756195017,"{'latitude': '41.756195017', 'longitude': '-87.580975062', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.580975062,OTHER OFFENSE,2019-07-03T16:13:23.000,8,1189530,1854646,2019,2019-07-03,16:13:23
1788,9,21194,12,330,94,22,40,34,False,0131,017XX S STATE ST,JC323041,33,TO VEHICLE,001,False,14,11736569,1320,41.858594819,"{'latitude': '41.858594819', 'longitude': '-87.627214427', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.627214427,CRIMINAL DAMAGE,2019-07-03T16:13:23.000,3,1176607,1891853,2019,2019-07-03,16:13:23
1789,4,22260,53,332,277,18,60,9,True,0312,063XX S DR MARTIN LUTHER KING JR DR,JC323131,42,SIMPLE,003,True,08A,11736485,0560,41.780110888,"{'latitude': '41.780110888', 'longitude': '-87.615617777', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SIDEWALK,-87.615617777,ASSAULT,2019-07-03T16:13:23.000,20,1180005,1863280,2019,2019-07-03,16:13:23
1790,44,22615,4,307,133,6,2,19,False,2515,023XX N LOREL AVE,JC323814,19,OTHER VEHICLE OFFENSE,025,False,26,11736991,5002,41.922857228,"{'latitude': '41.922857228', 'longitude': '-87.759796698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.759796698,OTHER OFFENSE,2019-07-03T16:13:23.000,36,1140333,1915001,2019,2019-07-03,16:13:23
1791,43,21861,30,601,265,10,19,47,False,0531,007XX E 111TH ST,JC323075,50,DOMESTIC BATTERY SIMPLE,005,True,08B,11737310,0486,41.692839936,"{'latitude': '41.692839936', 'longitude': '-87.603982531', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",POLICE FACILITY/VEH PARKING LOT,-87.603982531,BATTERY,2019-07-03T16:13:23.000,9,1183448,1831506,2019,2019-07-03,16:13:23
1792,23,21572,11,736,82,16,30,27,True,1122,002XX S PULASKI RD,JC323081,26,OBSTRUCTING IDENTIFICATION,011,False,24,11736444,3731,41.877703068,"{'latitude': '41.877703068', 'longitude': '-87.7255667', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SIDEWALK,-87.7255667,INTERFERENCE WITH PUBLIC OFFICER,2019-07-03T16:13:23.000,28,1149765,1898611,2019,2019-07-03,16:13:23
1793,34,21190,51,798,189,14,16,68,False,1813,007XX W ARMITAGE AVE,JC327496,7,$500 AND UNDER,018,False,06,11740115,0820,41.918209145,"{'latitude': '41.918209145', 'longitude': '-87.646417047', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SIDEWALK,-87.646417047,THEFT,2019-07-03T16:13:23.000,43,1171202,1913534,2019,2019-07-03,16:13:23
1794,37,22538,43,420,222,19,24,39,False,0421,076XX S YATES BLVD,JC323102,43,TO PROPERTY,004,False,14,11736583,1310,41.756432941,"{'latitude': '41.756432941', 'longitude': '-87.566323186', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL YARD (FRONT/BACK),-87.566323186,CRIMINAL DAMAGE,2019-07-03T16:13:23.000,7,1193527,1854768,2019,2019-07-03,16:13:23
1795,49,21184,24,547,80,15,28,25,False,1221,021XX W ERIE ST,JC325378,24,TO VEHICLE,012,False,14,11738376,1320,41.893128785,"{'latitude': '41.893128785', 'longitude': '-87.680138043', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE-GARAGE,-87.680138043,CRIMINAL DAMAGE,2019-07-03T16:13:23.000,26,1162094,1904323,2019,2019-07-03,16:13:23
1796,16,4451,40,539,54,2,14,76,False,2013,056XX N CLARK ST,JC323051,77,OVER $500,020,False,06,11736338,0810,41.983729989,"{'latitude': '41.983729989', 'longitude': '-87.668807608', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CTA BUS,-87.668807608,THEFT,2019-07-03T16:13:23.000,48,1164923,1937362,2019,2019-07-03,16:13:23
1797,27,4450,42,31,52,11,50,20,False,2413,062XX N CAMPBELL AVE,JC327125,2,UNLAWFUL ENTRY,024,False,05,11739765,0620,41.994793327,"{'latitude': '41.994793327', 'longitude': '-87.69223239', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE-GARAGE,-87.69223239,BURGLARY,2019-07-03T16:13:23.000,50,1158524,1941345,2019,2019-07-03,16:13:23
1798,20,21538,24,467,174,7,39,22,False,1411,030XX N CALIFORNIA AVE,JC323494,21,$500 AND UNDER,014,False,06,11737528,0820,41.936287261,"{'latitude': '41.936287261', 'longitude': '-87.697736263', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.697736263,THEFT,2019-07-03T16:13:23.000,33,1157186,1920014,2019,2019-07-03,16:13:23
1799,10,21194,48,193,148,22,40,34,False,0132,023XX S DR MARTIN LUTHER KING JR DR,JC325976,33,FRAUD OR CONFIDENCE GAME,001,False,11,11738831,1130,41.85102174,"{'latitude': '41.85102174', 'longitude': '-87.618954852', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OTHER,-87.618954852,DECEPTIVE PRACTICE,2019-07-03T16:13:23.000,4,1178880,1889112,2019,2019-07-03,16:13:23
1800,9,14913,48,374,148,22,35,34,False,0132,014XX S INDIANA AVE,JC328751,33,TO VEHICLE,001,False,14,11741084,1320,41.863598471,"{'latitude': '41.863598471', 'longitude': '-87.622463983', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OTHER,-87.622463983,CRIMINAL DAMAGE,2019-07-03T16:13:23.000,3,1177886,1893687,2019,2019-07-03,16:13:23
1801,37,21202,43,505,239,19,25,42,False,0424,082XX S SOUTH SHORE DR,JC323862,46,AUTOMOBILE,004,False,07,11737097,0910,41.745808966,"{'latitude': '41.745808966', 'longitude': '-87.547926023', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ALLEY,-87.547926023,MOTOR VEHICLE THEFT,2019-07-03T16:13:23.000,7,1198582,1850942,2019,2019-07-03,16:13:23
1802,37,22538,43,246,225,19,24,39,False,0421,025XX E 78TH ST,JC323125,43,$500 AND UNDER,004,False,06,11736389,0820,41.753584089,"{'latitude': '41.753584089', 'longitude': '-87.563410557', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.563410557,THEFT,2019-07-03T16:13:23.000,7,1194331,1853737,2019,2019-07-03,16:13:23
1803,39,22616,37,241,6,5,15,31,True,1913,044XX N BROADWAY,JC323064,3,RETAIL THEFT,019,False,06,11736568,0860,41.963070794,"{'latitude': '41.963070794', 'longitude': '-87.655984213', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DEPARTMENT STORE,-87.655984213,THEFT,2019-07-03T16:13:23.000,46,1168469,1929861,2019,2019-07-03,16:13:23
1804,9,4301,12,163,102,24,36,4,False,0213,042XX S MICHIGAN AVE,JC329243,38,UNLAWFUL ENTRY,002,False,05,11741576,0620,41.81769067,"{'latitude': '41.81769067', 'longitude': '-87.623059961', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.623059961,BURGLARY,2019-07-03T16:13:23.000,3,1177862,1876957,2019,2019-07-03,16:13:23
1805,14,21572,36,783,141,16,30,28,False,1133,034XX W HARRISON ST,JC323025,27,DOMESTIC BATTERY SIMPLE,011,True,08B,11736461,0486,41.873618864,"{'latitude': '41.873618864', 'longitude': '-87.711583082', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.711583082,BATTERY,2019-07-03T16:13:23.000,24,1153584,1897150,2019,2019-07-03,16:13:23
1806,23,22216,11,696,81,25,32,26,False,1532,050XX W LAKE ST,JC323033,25,AGG PRO.EMP: OTHER DANG WEAPON,015,False,04B,11737755,0483,41.886951837,"{'latitude': '41.886951837', 'longitude': '-87.751116688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.751116688,BATTERY,2019-07-03T16:13:23.000,28,1142784,1901933,2019,2019-07-03,16:13:23
1807,14,21569,36,34,152,21,57,30,False,1022,013XX S SAWYER AVE,JC324904,29,HARASSMENT BY TELEPHONE,010,False,26,11737940,2825,41.863859076,"{'latitude': '41.863859076', 'longitude': '-87.706813355', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.706813355,OTHER OFFENSE,2019-07-03T16:13:23.000,24,1154909,1893603,2019,2019-07-03,16:13:23
1808,4,22260,53,122,277,18,60,67,False,0312,063XX S DR MARTIN LUTHER KING JR DR,JC323664,69,AGG: HANDS/FIST/FEET SERIOUS INJURY,003,False,04B,11736825,0479,41.779073436,"{'latitude': '41.779073436', 'longitude': '-87.615600014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SIDEWALK,-87.615600014,BATTERY,2019-07-03T16:13:23.000,20,1180013,1862902,2019,2019-07-03,16:13:23
1809,13,21554,18,533,244,9,59,70,False,2222,088XX S RACINE AVE,JC323093,71,SIMPLE,022,True,08A,11736426,0560,41.733563317,"{'latitude': '41.733563317', 'longitude': '-87.653271763', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.653271763,ASSAULT,2019-07-03T16:13:23.000,21,1169869,1846235,2019,2019-07-03,16:13:23
1810,14,21569,36,157,130,21,57,30,False,1024,019XX S DRAKE AVE,JC323105,29,BOMB THREAT,010,False,24,11736408,2850,41.854247595,"{'latitude': '41.854247595', 'longitude': '-87.713694133', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.713694133,PUBLIC PEACE VIOLATION,2019-07-04T16:01:59.000,24,1153060,1890087,2019,2019-07-04,16:01:59
1811,2,21559,19,113,261,17,11,66,False,0712,008XX W 59TH ST,JC323021,68,RETAIL THEFT,007,False,06,11736361,0860,41.78701723,"{'latitude': '41.78701723', 'longitude': '-87.645505595', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GAS STATION,-87.645505595,THEFT,2019-07-03T16:13:23.000,16,1171833,1865730,2019,2019-07-03,16:13:23
1812,36,14310,22,580,88,22,41,38,True,0111,001XX N STATE ST,JC323057,32,RETAIL THEFT,001,False,06,11736523,0860,41.883500187,"{'latitude': '41.883500187', 'longitude': '-87.627876698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DEPARTMENT STORE,-87.627876698,THEFT,2019-07-05T16:04:22.000,42,1176352,1900927,2019,2019-07-05,16:04:22
1813,18,21186,13,576,8,5,15,31,False,1912,016XX W MONTROSE AVE,JC323083,6,TELEPHONE THREAT,019,False,08A,11736454,2820,41.961582612,"{'latitude': '41.961582612', 'longitude': '-87.669942269', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESTAURANT,-87.669942269,OTHER OFFENSE,2019-07-03T16:13:23.000,47,1164677,1929289,2019,2019-07-03,16:13:23
1814,41,22535,24,288,171,7,1,25,False,1421,027XX W NORTH AVE,JC327524,24,FINANCIAL IDENTITY THEFT OVER $ 300,014,False,11,11740089,1153,41.910225417,"{'latitude': '41.910225417', 'longitude': '-87.696264504', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OTHER,-87.696264504,DECEPTIVE PRACTICE,2019-07-03T16:13:23.000,1,1157657,1910520,2019,2019-07-03,16:13:23
1815,9,21194,12,377,163,22,40,1,False,0133,029XX S STATE ST,JC326108,35,TO VEHICLE,001,False,14,11738900,1320,41.840565492,"{'latitude': '41.840565492', 'longitude': '-87.626840187', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OTHER,-87.626840187,CRIMINAL DAMAGE,2019-07-03T16:13:23.000,3,1176763,1885284,2019,2019-07-03,16:13:23
1816,3,14924,29,788,119,23,37,59,False,0931,047XX S SEELEY AVE,JC326327,61,TO VEHICLE,009,False,14,11739066,1320,41.807878777,"{'latitude': '41.807878777', 'longitude': '-87.675884293', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.675884293,CRIMINAL DAMAGE,2019-07-03T16:13:23.000,15,1163490,1873267,2019,2019-07-03,16:13:23
